run,gen,nevals,bestId,bestPos,bestError,Eo,env
4,84,8400,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,85,8500,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,86,8600,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,87,8700,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,88,8800,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,89,8900,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,90,9000,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,91,9100,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,92,9200,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,93,9300,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,94,9400,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,95,9500,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
4,96,9600,96,"[56.3343, 94.6741, 46.022]",0.0,0,0
4,97,9700,96,"[56.3343, 94.6741, 46.022]",0.0,0,0
4,98,9800,96,"[56.3343, 94.6741, 46.022]",0.0,0,0
4,99,9900,96,"[56.3343, 94.6741, 46.022]",0.0,0,0
4,100,10000,96,"[56.3343, 94.6741, 46.022]",0.0,0,0
5,1,100,41,"[7.0, 53.0, 48.0]",28.621,0,0
5,2,200,22,"[-1.0, 62.0805, 35.7514]",20.801,0,0
5,3,300,22,"[-1.0, 62.0805, 35.7514]",20.801,0,0
5,4,400,31,"[8.2693, 53.5331, 40.0791]",19.039,0,0
5,5,500,31,"[8.2693, 53.5331, 40.0791]",19.039,0,0
5,6,600,46,"[7.4964, 62.6364, 34.2879]",14.503,0,0
5,7,700,46,"[7.4964, 62.6364, 34.2879]",14.503,0,0
5,8,800,12,"[5.7937, 55.9403, 41.5982]",13.269,0,0
5,9,900,40,"[6.936, 61.8553, 38.6361]",3.959,0,0
5,10,1000,40,"[6.936, 61.8553, 38.6361]",3.959,0,0
5,11,1100,40,"[6.936, 61.8553, 38.6361]",3.959,0,0
5,12,1200,40,"[6.936, 61.8553, 38.6361]",3.959,0,0
5,13,1300,40,"[6.936, 61.8553, 38.6361]",3.959,0,0
5,14,1400,40,"[6.936, 61.8553, 38.6361]",3.959,0,0
5,15,1500,18,"[6.4155, 60.9795, 39.1718]",1.383,0,0
5,16,1600,71,"[6.5515, 61.0832, 39.6505]",0.893,0,0
5,17,1700,71,"[6.5515, 61.0832, 39.6505]",0.893,0,0
5,18,1800,71,"[6.5515, 61.0832, 39.6505]",0.893,0,0
5,19,1900,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,20,2000,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,21,2100,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,22,2200,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,23,2300,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,24,2400,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,25,2500,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,26,2600,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,27,2700,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,28,2800,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,29,2900,56,"[6.1341, 60.8208, 39.9997]",0.834,0,0
5,30,3000,97,"[6.1126, 60.8217, 39.8707]",0.587,0,0
5,31,3100,35,"[6.3514, 60.898, 39.797]",0.352,0,0
5,32,3200,35,"[6.3514, 60.898, 39.797]",0.352,0,0
5,33,3300,14,"[6.3459, 60.9519, 39.6283]",0.324,0,0
5,34,3400,14,"[6.3459, 60.9519, 39.6283]",0.324,0,0
5,35,3500,97,"[6.155, 60.8333, 39.6505]",0.304,0,0
5,36,3600,88,"[6.1663, 60.8905, 39.688]",0.22,0,0
5,37,3700,88,"[6.1663, 60.8905, 39.688]",0.22,0,0
5,38,3800,66,"[6.263, 60.8205, 39.7458]",0.213,0,0
5,39,3900,88,"[6.2448, 60.8265, 39.6773]",0.162,0,0
5,40,4000,88,"[6.2448, 60.8265, 39.6773]",0.162,0,0
5,41,4100,72,"[6.2811, 60.8371, 39.6962]",0.144,0,0
5,42,4200,88,"[6.2295, 60.8538, 39.7073]",0.111,0,0
5,43,4300,88,"[6.2295, 60.8538, 39.7073]",0.111,0,0
5,44,4400,88,"[6.2295, 60.8538, 39.7073]",0.111,0,0
5,45,4500,72,"[6.2661, 60.8887, 39.7132]",0.055,0,0
5,46,4600,72,"[6.2661, 60.8887, 39.7132]",0.055,0,0
5,47,4700,72,"[6.2661, 60.8887, 39.7132]",0.055,0,0
5,48,4800,72,"[6.2661, 60.8887, 39.7132]",0.055,0,0
5,49,4900,72,"[6.2661, 60.8887, 39.7132]",0.055,0,0
5,50,5000,91,"[6.2662, 60.884, 39.7056]",0.042,0,0
5,51,5100,91,"[6.2662, 60.884, 39.7056]",0.042,0,0
5,52,5200,91,"[6.2662, 60.884, 39.7056]",0.042,0,0
5,53,5300,91,"[6.2662, 60.884, 39.7056]",0.042,0,0
5,54,5400,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,55,5500,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,56,5600,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,57,5700,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,58,5800,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,59,5900,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,60,6000,57,"[6.2509, 60.8829, 39.6914]",0.018,0,0
5,61,6100,88,"[6.2521, 60.8826, 39.693]",0.016,0,0
5,62,6200,88,"[6.2524, 60.8891, 39.6959]",0.006,0,0
5,63,6300,88,"[6.2524, 60.8891, 39.6959]",0.006,0,0
5,64,6400,88,"[6.2524, 60.8891, 39.6959]",0.006,0,0
5,65,6500,88,"[6.2523, 60.8877, 39.6949]",0.005,0,0
5,66,6600,88,"[6.2523, 60.8877, 39.6949]",0.005,0,0
5,67,6700,88,"[6.2523, 60.8877, 39.6949]",0.005,0,0
5,68,6800,88,"[6.2523, 60.8877, 39.6949]",0.005,0,0
5,69,6900,88,"[6.2523, 60.8877, 39.6949]",0.005,0,0
5,70,7000,72,"[6.2552, 60.8896, 39.6946]",0.004,0,0
5,71,7100,72,"[6.2552, 60.8896, 39.6946]",0.004,0,0
5,72,7200,72,"[6.2552, 60.8896, 39.6946]",0.004,0,0
5,73,7300,72,"[6.2552, 60.8896, 39.6946]",0.004,0,0
5,74,7400,72,"[6.2552, 60.8896, 39.6946]",0.004,0,0
5,75,7500,72,"[6.2552, 60.8896, 39.6946]",0.004,0,0
5,76,7600,72,"[6.2537, 60.8882, 39.6945]",0.002,0,0
5,77,7700,72,"[6.2537, 60.8882, 39.6945]",0.002,0,0
5,78,7800,72,"[6.2537, 60.8882, 39.6945]",0.002,0,0
5,79,7900,72,"[6.2537, 60.8882, 39.6945]",0.002,0,0
5,80,8000,72,"[6.2537, 60.8882, 39.6945]",0.002,0,0
5,81,8100,72,"[6.2537, 60.8882, 39.6945]",0.002,0,0
5,82,8200,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,83,8300,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,84,8400,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,85,8500,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,86,8600,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,87,8700,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,88,8800,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,89,8900,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,90,9000,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,91,9100,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,92,9200,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,93,9300,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,94,9400,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,95,9500,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,96,9600,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,97,9700,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,98,9800,88,"[6.2542, 60.8882, 39.6945]",0.001,0,0
5,99,9900,15,"[6.2542, 60.8884, 39.6948]",0.0,0,0
5,100,10000,15,"[6.2542, 60.8884, 39.6948]",0.0,0,0
